,Unnamed: 0,agA_name,agB_name,agA_ns,agA_id,agB_ns,agB_id,residue,position,stmt_type,evidence_count,stmt_hash,belief,source_counts,initial_sign
20732,30655,NFE2L2,TLR4,HGNC,7782,HGNC,11850,,,Inhibition,1,-27494942679890813,1.0,{'reach': 1},
20733,30656,NFE2L2,TLR4,HGNC,7782,HGNC,11850,,,Activation,1,10590059472561185,1.0,{'reach': 1},
20734,30657,NFE2L2,TMPRSS2,HGNC,7782,HGNC,11876,,,DecreaseAmount,1,4408576574097800,1.0,{'reach': 1},
20735,30658,NFE2L2,TNF,HGNC,7782,HGNC,11892,,,IncreaseAmount,1,15229888067584203,1.0,{'reach': 1},
20736,30659,NFE2L2,TNF,HGNC,7782,HGNC,11892,,,Activation,0,-7038898654985484,1.0,{},
20737,30660,NFE2L2,TNF,HGNC,7782,HGNC,11892,,,Inhibition,1,2273715749653105,1.0,{'reach': 1},
20738,30661,NFE2L2,TNFSF11,HGNC,7782,HGNC,11926,,,Activation,1,-10211204045718965,1.0,{'reach': 1},
20739,30666,NFE2L2,TXN,HGNC,7782,HGNC,12435,,,IncreaseAmount,1,2979365393789583,1.0,{'reach': 1},
20740,30667,NFE2L2,TXN,HGNC,7782,HGNC,12435,,,Activation,1,27531817593922253,1.0,{'reach': 1},
20741,30668,NFE2L2,TXNRD1,HGNC,7782,HGNC,12437,,,IncreaseAmount,1,30922346730658156,1.0,{'reach': 1},
20742,30669,NFE2L2,TXNRD1,HGNC,7782,HGNC,12437,,,Activation,1,-7826200861294459,1.0,{'reach': 1},
20743,30670,NFE2L2,UGT1A1,HGNC,7782,HGNC,12530,,,Activation,0,21100150960771016,1.0,{},
20744,30671,NFE2L2,VCAM1,HGNC,7782,HGNC,12663,,,DecreaseAmount,1,33910864296734431,1.0,{'reach': 1},
20745,30672,NFIA,GFAP,HGNC,7784,HGNC,4235,,,Activation,1,2640845990738837,1.0,{'sparser': 1},
20746,30673,NFIA,IGFBP2,HGNC,7784,HGNC,5471,,,IncreaseAmount,0,33306048210618625,1.0,{},
20747,30674,NFIA,SOX10,HGNC,7784,HGNC,11190,,,Inhibition,1,11262008500095361,1.0,{'reach': 1},
20748,30675,NFIB,APP,HGNC,7785,HGNC,620,,,Activation,1,-28408325050715152,1.0,{'reach': 1},
20749,30676,NFIC,CDKN1A,HGNC,7786,HGNC,1784,,,IncreaseAmount,0,10534323783298325,1.0,{},
20750,30677,NFKB1,ATP2A2,HGNC,7794,HGNC,812,,,DecreaseAmount,0,-28558034582279514,1.0,{},
20751,30678,NFKB1,BCL2,HGNC,7794,HGNC,990,,,IncreaseAmount,1,-1745322738556613,1.0,{'trrust': 1},
20752,30679,NFKB1,BCL2,HGNC,7794,HGNC,990,,,Activation,1,35533760800345874,1.0,{'reach': 1},
20753,30680,NFKB1,BCL2L1,HGNC,7794,HGNC,992,,,IncreaseAmount,1,21084507390625871,1.0,{'reach': 1},
20754,30682,NFKB1,CCND1,HGNC,7794,HGNC,1582,,,IncreaseAmount,1,-22450043767590665,1.0,{'trrust': 1},
20755,30683,NFKB1,CEBPA,HGNC,7794,HGNC,1833,,,Activation,1,-2682510835638581,1.0,{'sparser': 1},
20756,30684,NFKB1,CXCL8,HGNC,7794,HGNC,6025,,,Activation,1,5084367498594730,1.0,{'reach': 1},
20757,30685,NFKB1,CXCL8,HGNC,7794,HGNC,6025,,,IncreaseAmount,1,-16330309691727209,1.0,{'reach': 1},
20758,30686,NFKB1,ICAM1,HGNC,7794,HGNC,5344,,,IncreaseAmount,1,-32339802734515173,1.0,{'trrust': 1},
20759,30687,NFKB1,IFNB1,HGNC,7794,HGNC,5434,,,Inhibition,1,29143746549801932,1.0,{'reach': 1},
20760,30688,NFKB1,IL10,HGNC,7794,HGNC,5962,,,IncreaseAmount,1,-3255038967044032,1.0,{'reach': 1},
20761,30689,NFKB1,IL10,HGNC,7794,HGNC,5962,,,Activation,1,-21021132888719685,1.0,{'reach': 1},
20762,30692,NFKB1,IL2,HGNC,7794,HGNC,6001,,,IncreaseAmount,1,1519269222592173,1.0,{'trrust': 1},
20763,30693,NFKB1,IL6,HGNC,7794,HGNC,6018,,,DecreaseAmount,1,-17781838434794913,1.0,{'trrust': 1},
20764,30694,NFKB1,IL6,HGNC,7794,HGNC,6018,,,IncreaseAmount,1,35504296564219396,1.0,{'trrust': 1},
20765,30695,NFKB1,IL6,HGNC,7794,HGNC,6018,,,Activation,1,12524957801090289,1.0,{'reach': 1},
20766,30696,NFKB1,MAP3K8,HGNC,7794,HGNC,6860,,,Inhibition,1,7837869607866761,1.0,{'reach': 1},
20767,30697,NFKB1,MMP9,HGNC,7794,HGNC,7176,,,IncreaseAmount,1,33819386219687622,1.0,{'trrust': 1},
20768,30698,NFKB1,NFE2L2,HGNC,7794,HGNC,7782,,,IncreaseAmount,1,27436889536899780,1.0,{'reach': 1},
20769,30699,NFKB1,NFKB2,HGNC,7794,HGNC,7795,,,Activation,1,-33418430816464586,1.0,{'reach': 1},
20770,30700,NFKB1,NFKBIA,HGNC,7794,HGNC,7797,,,Inhibition,0,27526006161018771,1.0,{},
20771,30701,NFKB1,NOS2,HGNC,7794,HGNC,7873,,,IncreaseAmount,1,-27483384413843008,1.0,{'reach': 1},
20772,30702,NFKB1,NOS2,HGNC,7794,HGNC,7873,,,Activation,1,-23080779377432470,1.0,{'reach': 1},
20773,30705,NFKB1,REL,HGNC,7794,HGNC,9954,,,Inhibition,1,18100106283937241,1.0,{'reach': 1},
20774,30706,NFKB1,REL,HGNC,7794,HGNC,9954,,,Activation,1,26852432201147287,1.0,{'reach': 1},
20775,30708,NFKB1,RELA,HGNC,7794,HGNC,9955,,,Inhibition,1,-19773809596867360,1.0,{'reach': 1},
20776,30709,NFKB1,RELA,HGNC,7794,HGNC,9955,,,Activation,1,-14570878112026501,1.0,{'reach': 1},
20777,30710,NFKB1,SOD2,HGNC,7794,HGNC,11180,,,DecreaseAmount,1,30629931279285166,1.0,{'reach': 1},
20778,30714,NFKB1,TP53,HGNC,7794,HGNC,11998,,,Activation,1,19452299216122347,1.0,{'reach': 1},
20779,30715,NFKB1,VCAM1,HGNC,7794,HGNC,12663,,,IncreaseAmount,1,31624218053399102,1.0,{'trrust': 1},
20780,30716,NFKB2,AR,HGNC,7795,HGNC,644,,,IncreaseAmount,1,9311149651034204,1.0,{'reach': 1},
20781,30717,NFKB2,AR,HGNC,7795,HGNC,644,,,Activation,1,5603043717553792,1.0,{'reach': 1},
20782,30718,NFKB2,ERCC3,HGNC,7795,HGNC,3435,,,Activation,1,-34905344278974425,1.0,{'sparser': 1},
20783,30719,NFKB2,NFKB1,HGNC,7795,HGNC,7794,,,Inhibition,1,23678372630872576,1.0,{'sparser': 1},
20784,30720,NFKB2,NFKB1,HGNC,7795,HGNC,7794,,,Activation,1,29103270098931462,1.0,{'reach': 1},
20785,30721,NFKB2,RELA,HGNC,7795,HGNC,9955,,,Activation,1,32278386875753672,1.0,{'reach': 1},
20786,30722,NFKB2,RELA,HGNC,7795,HGNC,9955,,,Inhibition,1,-23733895766410449,1.0,{'reach': 1},
20787,30723,NFKB2,RELB,HGNC,7795,HGNC,9956,,,Inhibition,1,-206584552084406,1.0,{'reach': 1},
20788,30724,NFKB2,RELB,HGNC,7795,HGNC,9956,,,Activation,1,-9279839248441487,1.0,{'reach': 1},
20789,30725,NFKBIA,CDC20,HGNC,7797,HGNC,1723,,,Inhibition,1,24227148541869025,1.0,{'sparser': 1},
20790,30726,NFKBIA,CXCL8,HGNC,7797,HGNC,6025,,,Activation,0,34750699300434752,1.0,{},
20791,30727,NFKBIA,CXCL8,HGNC,7797,HGNC,6025,,,Inhibition,1,-9197289466383454,1.0,{'reach': 1},
20792,30728,NFKBIA,IKBKB,HGNC,7797,HGNC,5960,,,Inhibition,1,-25020300452603709,1.0,{'reach': 1},
20793,30729,NFKBIA,IKBKB,HGNC,7797,HGNC,5960,,,Activation,1,-33952422929388241,1.0,{'reach': 1},
20794,30730,NFKBIA,IL1B,HGNC,7797,HGNC,5992,,,Inhibition,1,10487969388792580,1.0,{'reach': 1},
20795,30731,NFKBIA,IL1B,HGNC,7797,HGNC,5992,,,Activation,1,-33171550966014804,1.0,{'reach': 1},
20796,30732,NFKBIA,IL6,HGNC,7797,HGNC,6018,,,IncreaseAmount,1,9406391254419579,1.0,{'reach': 1},
20797,30733,NFKBIA,IL6,HGNC,7797,HGNC,6018,,,Activation,1,-27307768112657361,1.0,{'reach': 1},
20798,30734,NFKBIA,IL6,HGNC,7797,HGNC,6018,,,Inhibition,1,35560821221181910,1.0,{'sparser': 1},
20799,30735,NFKBIA,IL6,HGNC,7797,HGNC,6018,,,DecreaseAmount,1,-16849393348217819,1.0,{'reach': 1},
20800,30736,NFKBIA,MMP9,HGNC,7797,HGNC,7176,,,Inhibition,1,-24301826030405465,1.0,{'reach': 1},
20801,30737,NFKBIA,NFASC,HGNC,7797,HGNC,29866,,,Inhibition,1,10120537902914781,1.0,{'reach': 1},
20802,30738,NFKBIA,NFKB1,HGNC,7797,HGNC,7794,,,Activation,1,-22002433511246824,1.0,{'reach': 1},
20803,30739,NFKBIA,NFKB1,HGNC,7797,HGNC,7794,,,Inhibition,1,-26072529994936089,1.0,{'sparser': 1},
20804,30741,NFKBIA,NPPA,HGNC,7797,HGNC,7939,,,Activation,1,-33970699486203360,1.0,{'sparser': 1},
20805,30742,NFKBIA,PTGS2,HGNC,7797,HGNC,9605,,,Activation,0,7723662799164937,1.0,{},
20806,30743,NFKBIA,REL,HGNC,7797,HGNC,9954,,,Inhibition,1,-8286061552625851,1.0,{'reach': 1},
20807,30754,NFKBIA,TP53,HGNC,7797,HGNC,11998,,,Activation,1,-6200271492465147,1.0,{'reach': 1},
20808,30755,NFKBIA,TP53,HGNC,7797,HGNC,11998,,,Inhibition,1,2507962563176723,1.0,{'reach': 1},
20809,30756,NFKBIB,NFKBIA,HGNC,7798,HGNC,7797,,,Inhibition,1,14589496563471228,1.0,{'reach': 1},
20810,30758,NFKBIZ,IL6,HGNC,29805,HGNC,6018,,,Activation,1,-21145112515972525,1.0,{'reach': 1},
20811,30759,NFKBIZ,IL6,HGNC,29805,HGNC,6018,,,IncreaseAmount,1,22737003930868031,1.0,{'reach': 1},
20812,30760,NFKBIZ,STAT3,HGNC,29805,HGNC,11364,,,Inhibition,1,34628663056486118,1.0,{'reach': 1},
20813,30761,NFRKB,UCHL5,HGNC,7802,HGNC,19678,,,Inhibition,1,-30643941952165626,1.0,{'reach': 1},
20814,30762,NFYA,EZH2,HGNC,7804,HGNC,3527,,,IncreaseAmount,0,-27254140369318322,1.0,{},
20815,30763,NGB,CYCS,HGNC,14077,HGNC,19986,,,Inhibition,1,-14314325025001029,1.0,{'reach': 1},
20816,30764,NGDN,EIF4E,HGNC,20271,HGNC,3287,,,Inhibition,1,-5437785467204591,1.0,{'reach': 1},
20817,30765,NGEF,CDC42,HGNC,7807,HGNC,1736,,,Activation,1,4850168662477224,1.0,{'reach': 1},
20818,30766,NGEF,RAC1,HGNC,7807,HGNC,9801,,,Activation,1,2009871923133326,1.0,{'reach': 1},
20819,30767,NGEF,RHOA,HGNC,7807,HGNC,667,,,Activation,1,18324138121851851,1.0,{'reach': 1},
20820,30768,NGF,ACHE,HGNC,7808,HGNC,108,,,Activation,1,-1217750331354925,1.0,{'reach': 1},
20821,30770,NGF,AGAP2,HGNC,7808,HGNC,16921,,,Activation,1,25200760098147979,1.0,{'sparser': 1},
20822,30771,NGF,ANXA1,HGNC,7808,HGNC,533,,,IncreaseAmount,1,-3101508697422689,1.0,{'reach': 1},
20823,30773,NGF,APP,HGNC,7808,HGNC,620,,,Inhibition,1,11715274941147993,1.0,{'reach': 1},
20824,30774,NGF,APP,HGNC,7808,HGNC,620,,,IncreaseAmount,1,-28695506265380108,1.0,{'reach': 1},
20825,30775,NGF,APP,HGNC,7808,HGNC,620,,,Activation,1,-8774991306218250,1.0,{'reach': 1},
20826,30776,NGF,ASIC3,HGNC,7808,HGNC,101,,,IncreaseAmount,1,13324503259698277,1.0,{'reach': 1},
20827,30777,NGF,ATF3,HGNC,7808,HGNC,785,,,DecreaseAmount,1,-30842581085858948,1.0,{'bel': 1},
20828,30778,NGF,BAX,HGNC,7808,HGNC,959,,,Inhibition,1,-8930547674016974,1.0,{'reach': 1},
20829,30779,NGF,BAX,HGNC,7808,HGNC,959,,,Activation,1,28596412616655757,1.0,{'reach': 1},
20830,30780,NGF,BCL2,HGNC,7808,HGNC,990,,,IncreaseAmount,1,-34760091156277586,1.0,{'reach': 1},
20831,30781,NGF,BCL2,HGNC,7808,HGNC,990,,,Activation,1,51526421175578,1.0,{'reach': 1},
20832,30782,NGF,BCL2L1,HGNC,7808,HGNC,992,,,IncreaseAmount,1,23560775401593098,1.0,{'bel': 1},
20833,30783,NGF,BCL2L11,HGNC,7808,HGNC,994,,,Activation,0,-14191993408973042,1.0,{},
20834,30784,NGF,BCL2L11,HGNC,7808,HGNC,994,,,Inhibition,1,-29953682369401447,1.0,{'reach': 1},
20835,30788,NGF,BRAF,HGNC,7808,HGNC,1097,,,Activation,1,-5625385632131145,1.0,{'sparser': 1},
20836,30789,NGF,CASP1,HGNC,7808,HGNC,1499,,,Activation,0,3178505579156378,1.0,{},
20837,30790,NGF,CASP2,HGNC,7808,HGNC,1503,,,Activation,1,-26691913288184661,1.0,{'reach': 1},
20838,30791,NGF,CASP3,HGNC,7808,HGNC,1504,,,Inhibition,1,-12076079054705707,1.0,{'reach': 1},
20839,30792,NGF,CASP3,HGNC,7808,HGNC,1504,,,Activation,1,-32556989299985456,1.0,{'eidos': 1},
20840,30793,NGF,CASP3,HGNC,7808,HGNC,1504,,,DecreaseAmount,1,32715817878438944,1.0,{'reach': 1},
20841,30794,NGF,CAT,HGNC,7808,HGNC,1516,,,Activation,1,-4440949180089584,1.0,{'reach': 1},
20842,30795,NGF,CDC42,HGNC,7808,HGNC,1736,,,Activation,0,30579684374494681,1.0,{},
20843,30796,NGF,CDKN1A,HGNC,7808,HGNC,1784,,,Activation,1,-1075608959755532,1.0,{'reach': 1},
20844,30797,NGF,CHAT,HGNC,7808,HGNC,1912,,,IncreaseAmount,1,4352238133590306,1.0,{'reach': 1},
20845,30798,NGF,CHAT,HGNC,7808,HGNC,1912,,,Activation,1,-29050693913158472,1.0,{'reach': 1},
20846,30799,NGF,CHAT,HGNC,7808,HGNC,1912,,,Inhibition,1,11074801889516004,1.0,{'reach': 1},
20847,30800,NGF,CSF2,HGNC,7808,HGNC,2434,,,Activation,1,-25808444390715115,1.0,{'reach': 1},
20848,30801,NGF,CTNNB1,HGNC,7808,HGNC,2514,,,Activation,1,-143725408594523,1.0,{'reach': 1},
20849,30802,NGF,CYCS,HGNC,7808,HGNC,19986,,,Activation,1,18632482131796692,1.0,{'reach': 1},
20850,30803,NGF,EGF,HGNC,7808,HGNC,3229,,,Activation,1,-3348598245280277,1.0,{'reach': 1},
20851,30804,NGF,EGR1,HGNC,7808,HGNC,3238,,,Activation,1,-27043482019015520,1.0,{'reach': 1},
20852,30805,NGF,EGR1,HGNC,7808,HGNC,3238,,,IncreaseAmount,1,5222352233648830,1.0,{'reach': 1},
20853,30806,NGF,FGFR1,HGNC,7808,HGNC,3688,,,Activation,1,-15902154062760312,1.0,{'reach': 1},
20854,30807,NGF,FOS,HGNC,7808,HGNC,3796,,,IncreaseAmount,1,-19697143172452882,1.0,{'reach': 1},
20855,30808,NGF,FOS,HGNC,7808,HGNC,3796,,,Activation,1,-915311240472067,1.0,{'reach': 1},
20856,30810,NGF,GAP43,HGNC,7808,HGNC,4140,,,IncreaseAmount,1,7261252383243230,1.0,{'reach': 1},
20857,30811,NGF,GPI,HGNC,7808,HGNC,4458,,,Activation,1,21643116212391228,1.0,{'reach': 1},
20858,30812,NGF,GSK3B,HGNC,7808,HGNC,4617,,,Inhibition,1,2010737782740228,1.0,{'reach': 1},
20859,30813,NGF,HCLS1,HGNC,7808,HGNC,4844,,,Inhibition,1,-5832889973035341,1.0,{'reach': 1},
20860,30814,NGF,HCLS1,HGNC,7808,HGNC,4844,,,IncreaseAmount,1,30687787932030610,1.0,{'reach': 1},
20861,30815,NGF,HCLS1,HGNC,7808,HGNC,4844,,,Activation,1,4723986861628242,1.0,{'reach': 1},
20862,30816,NGF,HIF1A,HGNC,7808,HGNC,4910,,,Activation,0,-21890714029537012,1.0,{},
20863,30817,NGF,HMOX1,HGNC,7808,HGNC,5013,,,IncreaseAmount,1,-15984339452569969,1.0,{'reach': 1},
20864,30818,NGF,HMOX1,HGNC,7808,HGNC,5013,,,Activation,1,17278518595688570,1.0,{'reach': 1},
20865,30819,NGF,IFI44,HGNC,7808,HGNC,16938,,,Activation,1,-30449370654662631,1.0,{'reach': 1},
20866,30820,NGF,IL10,HGNC,7808,HGNC,5962,,,Activation,1,-23755558710084172,1.0,{'reach': 1},
20867,30821,NGF,IL1B,HGNC,7808,HGNC,5992,,,Activation,0,14714107363298703,1.0,{},
20868,30822,NGF,IL6,HGNC,7808,HGNC,6018,,,Activation,1,-2141921011442412,1.0,{'reach': 1},
20869,30823,NGF,INS,HGNC,7808,HGNC,6081,,,Activation,1,14072939384628907,1.0,{'reach': 1},
20870,30824,NGF,JUN,HGNC,7808,HGNC,6204,,,IncreaseAmount,1,17460971575752432,1.0,{'reach': 1},
20871,30826,NGF,JUN,HGNC,7808,HGNC,6204,,,Activation,1,12090770461886683,1.0,{'reach': 1},
20872,30827,NGF,LBP,HGNC,7808,HGNC,6517,,,Activation,1,-33472256297437903,1.0,{'reach': 1},
20873,30828,NGF,LRP8,HGNC,7808,HGNC,6700,,,Activation,1,25721202468088038,1.0,{'reach': 1},
20874,30829,NGF,MAPK1,HGNC,7808,HGNC,6871,,,Activation,0,-9933204705295607,1.0,{},
20875,30831,NGF,MAPK3,HGNC,7808,HGNC,6877,,,Activation,0,8846475798369547,1.0,{},
20876,30833,NGF,MAPK7,HGNC,7808,HGNC,6880,,,Activation,1,-29749443079767545,1.0,{'reach': 1},
20877,30835,NGF,MCF2L2,HGNC,7808,HGNC,30319,,,Inhibition,1,-17688574308122441,1.0,{'reach': 1},
20878,30836,NGF,MCF2L2,HGNC,7808,HGNC,30319,,,Activation,1,33646405526934381,1.0,{'reach': 1},
20879,30837,NGF,MMP2,HGNC,7808,HGNC,7166,,,Activation,1,5788616075353229,1.0,{'reach': 1},
20880,30838,NGF,MMP9,HGNC,7808,HGNC,7176,,,IncreaseAmount,1,-24131741788281796,1.0,{'bel': 1},
20881,30839,NGF,MTOR,HGNC,7808,HGNC,3942,,,Activation,1,9823302824120072,1.0,{'reach': 1},
20882,30840,NGF,NEFL,HGNC,7808,HGNC,7739,,,IncreaseAmount,1,21089176976379281,1.0,{'sparser': 1},
20883,30841,NGF,NGFR,HGNC,7808,HGNC,7809,,,IncreaseAmount,0,23275000493330914,1.0,{},
20884,30842,NGF,NGFR,HGNC,7808,HGNC,7809,,,Activation,1,4910626336612287,1.0,{'sparser': 1},
20885,30843,NGF,NLK,HGNC,7808,HGNC,29858,,,Activation,0,-23640699583576761,1.0,{},
20886,30844,NGF,NOS2,HGNC,7808,HGNC,7873,,,Activation,1,-22577179018637158,1.0,{'reach': 1},
20887,30845,NGF,NOS2,HGNC,7808,HGNC,7873,,,IncreaseAmount,1,28798056961985695,1.0,{'reach': 1},
20888,30846,NGF,NTF3,HGNC,7808,HGNC,8023,,,Inhibition,1,-18927679836639992,1.0,{'reach': 1},
20889,30847,NGF,NTF3,HGNC,7808,HGNC,8023,,,Activation,1,-24131690308970501,1.0,{'reach': 1},
20890,30857,NGF,NTRK2,HGNC,7808,HGNC,8032,,,Activation,1,6569219627476144,1.0,{'reach': 1},
20891,30858,NGF,NTRK3,HGNC,7808,HGNC,8033,,,Activation,1,-4511066620978342,1.0,{'sparser': 1},
20892,30859,NGF,ODC1,HGNC,7808,HGNC,8109,,,Activation,1,-35177954782623552,1.0,{'reach': 1},
20893,30860,NGF,P2RX3,HGNC,7808,HGNC,8534,,,Activation,0,10785501654007320,1.0,{},
20894,30861,NGF,PA2G4,HGNC,7808,HGNC,8550,,,Activation,1,14072051459903621,1.0,{'reach': 1},
20895,30862,NGF,PI3,HGNC,7808,HGNC,8947,,,Activation,1,33006682712322263,1.0,{'sparser': 1},
20896,30863,NGF,PKN1,HGNC,7808,HGNC,9405,,,Activation,1,15507656044917023,1.0,{'reach': 1},
20897,30864,NGF,PSIP1,HGNC,7808,HGNC,9527,,,Activation,1,-28685811290151213,1.0,{'reach': 1},
20898,30865,NGF,PXN,HGNC,7808,HGNC,9718,,,Activation,0,24592617384605876,1.0,{},
20899,30867,NGF,RAC1,HGNC,7808,HGNC,9801,,,Activation,1,-31746129624598360,1.0,{'reach': 1},
20900,30868,NGF,RAF1,HGNC,7808,HGNC,9829,,,Activation,1,-17771394693622457,1.0,{'reach': 1},
20901,30869,NGF,RET,HGNC,7808,HGNC,9967,,,Activation,1,-9982597942808545,1.0,{'reach': 1},
20902,30871,NGF,RHOA,HGNC,7808,HGNC,667,,,Activation,1,6781807964461839,1.0,{'reach': 1},
20903,30872,NGF,RHOA,HGNC,7808,HGNC,667,,,Inhibition,1,2333333933744511,1.0,{'reach': 1},
20904,30876,NGF,SEMA3A,HGNC,7808,HGNC,10723,,,Activation,1,17732939959685687,1.0,{'reach': 1},
20905,30877,NGF,SERPINE1,HGNC,7808,HGNC,8583,,,IncreaseAmount,1,-25078206629864664,1.0,{'reach': 1},
20906,30878,NGF,SERPINE1,HGNC,7808,HGNC,8583,,,Activation,1,-7990940729657404,1.0,{'reach': 1},
20907,30879,NGF,SP1,HGNC,7808,HGNC,11205,,,Activation,0,-32001440470035949,1.0,{},
20908,30880,NGF,SPHK1,HGNC,7808,HGNC,11240,,,Activation,1,-34097588470976299,1.0,{'reach': 1},
20909,30881,NGF,SRC,HGNC,7808,HGNC,11283,,,Activation,1,-24227294103983517,1.0,{'reach': 1},
20910,30888,NGF,TH,HGNC,7808,HGNC,11782,,,IncreaseAmount,1,17314791505331838,1.0,{'bel': 1},
20911,30889,NGF,TH,HGNC,7808,HGNC,11782,,,Activation,1,28823924220534516,1.0,{'reach': 1},
20912,30890,NGF,TIAM1,HGNC,7808,HGNC,11805,,,Activation,1,-29173118141577874,1.0,{'reach': 1},
20913,30893,NGF,TP53,HGNC,7808,HGNC,11998,,,Inhibition,0,20526895125580651,1.0,{},
20914,30894,NGF,TP53,HGNC,7808,HGNC,11998,,,Activation,1,-9135750345083901,1.0,{'reach': 1},
20915,30895,NGF,TRPA1,HGNC,7808,HGNC,497,,,IncreaseAmount,1,-31327133983844250,1.0,{'reach': 1},
20916,30896,NGF,TRPA1,HGNC,7808,HGNC,497,,,Activation,1,9520612468501113,1.0,{'sparser': 1},
20917,30897,NGF,TRPC1,HGNC,7808,HGNC,12333,,,IncreaseAmount,1,-8957951896633299,1.0,{'reach': 1},
20918,30898,NGF,TRPV1,HGNC,7808,HGNC,12716,,,Activation,1,2889970903300097,1.0,{'reach': 1},
20919,30899,NGF,TRPV1,HGNC,7808,HGNC,12716,,,IncreaseAmount,1,-10415080213553155,1.0,{'reach': 1},
20920,30900,NGF,VGF,HGNC,7808,HGNC,12684,,,Activation,1,31963197459476193,1.0,{'reach': 1},
20921,30901,NGF,VGF,HGNC,7808,HGNC,12684,,,IncreaseAmount,1,22352716415191871,1.0,{'reach': 1},
20922,30902,NGF,XK,HGNC,7808,HGNC,12811,,,Activation,1,28369027267897027,1.0,{'reach': 1},
20923,30903,NGFR,CTNNB1,HGNC,7809,HGNC,2514,,,Activation,1,-32116861234875736,1.0,{'reach': 1},
20924,30904,NGFR,MDM2,HGNC,7809,HGNC,6973,,,Inhibition,0,28063284237408485,1.0,{},
20925,30905,NGFR,NGF,HGNC,7809,HGNC,7808,,,Activation,1,3809756963962419,1.0,{'reach': 1},
20926,30911,NGFR,RHOA,HGNC,7809,HGNC,667,,,Activation,1,-10277404471913096,1.0,{'reach': 1},
20927,30912,NGFR,TP53,HGNC,7809,HGNC,11998,,,Inhibition,1,-25032395230695328,1.0,{'reach': 1},
20928,30913,NGFR,TP53,HGNC,7809,HGNC,11998,,,Activation,1,14806185841658306,1.0,{'sparser': 1},
20929,30914,NGFR,TP73,HGNC,7809,HGNC,12003,,,Inhibition,1,-29936783787744743,1.0,{'reach': 1},
20930,30915,NHEJ1,LIG4,HGNC,25737,HGNC,6601,,,Activation,1,3849059943493420,1.0,{'reach': 1},
20931,30916,NHEJ1,XRCC4,HGNC,25737,HGNC,12831,,,Activation,1,-17725588735774203,1.0,{'reach': 1},
20932,30917,NHLRC1,EPM2A,HGNC,21576,HGNC,3413,,,Inhibition,0,-21759979752982209,1.0,{},
20933,30918,NHLRC1,EPM2A,HGNC,21576,HGNC,3413,,,Activation,1,-23616520975905392,1.0,{'reach': 1},
20934,30920,NHLRC1,FMN1,HGNC,21576,HGNC,3768,,,Activation,1,-31098160003561819,1.0,{'reach': 1},
20935,30922,NHS,HP,HGNC,7820,HGNC,5141,,,Activation,1,12624097992377983,1.0,{'reach': 1},
20936,30923,NHS,PAEP,HGNC,7820,HGNC,8573,,,Activation,1,6540659818625538,1.0,{'sparser': 1},
20937,30924,NIBAN2,BCL2,HGNC,25282,HGNC,990,,,Activation,1,-3244836629057034,1.0,{'reach': 1},
20938,30925,NIBAN2,BMP4,HGNC,25282,HGNC,1071,,,Activation,1,7229145176856422,1.0,{'reach': 1},
20939,30926,NIBAN2,CTNNB1,HGNC,25282,HGNC,2514,,,Activation,1,265421836461348,1.0,{'reach': 1},
20940,30927,NIBAN2,CTNNB1,HGNC,25282,HGNC,2514,,,Inhibition,1,-34954481806075585,1.0,{'reach': 1},
20941,30928,NIBAN2,EZH2,HGNC,25282,HGNC,3527,,,Inhibition,1,-20465350031239430,1.0,{'reach': 1},
20942,30929,NIBAN2,GDF15,HGNC,25282,HGNC,30142,,,IncreaseAmount,1,-6187143745760447,1.0,{'reach': 1},
20943,30930,NIBAN2,INS,HGNC,25282,HGNC,6081,,,Activation,1,-18627827698735680,1.0,{'reach': 1},
20944,30931,NIBAN2,MDM2,HGNC,25282,HGNC,6973,,,DecreaseAmount,1,1408523353668690,1.0,{'reach': 1},
20945,30932,NIBAN2,MIR21,HGNC,25282,HGNC,31586,,,DecreaseAmount,1,34784940477851357,1.0,{'reach': 1},
20946,30933,NIBAN2,NFE2L2,HGNC,25282,HGNC,7782,,,Activation,1,-24112945550128832,1.0,{'reach': 1},
20947,30936,NIBAN2,TIMM8A,HGNC,25282,HGNC,11817,,,Inhibition,1,34359261059293665,1.0,{'reach': 1},
20948,30937,NIBAN2,TIMM8A,HGNC,25282,HGNC,11817,,,Activation,1,7268905295176104,1.0,{'reach': 1},
20949,30943,NIN,JAK2,HGNC,14906,HGNC,6192,,,Inhibition,1,-868107854247695,1.0,{'reach': 1},
20950,30944,NKD1,CTNNB1,HGNC,17045,HGNC,2514,,,Inhibition,1,-26944307058994983,1.0,{'reach': 1},
20951,30945,NKD2,CTNNB1,HGNC,17046,HGNC,2514,,,Inhibition,1,-25494475386216474,1.0,{'reach': 1},
20952,30946,NKRF,CXCL8,HGNC,19374,HGNC,6025,,,Inhibition,1,16414655226265576,1.0,{'reach': 1},
20953,30947,NKRF,CXCL8,HGNC,19374,HGNC,6025,,,Activation,1,-30019908512921581,1.0,{'reach': 1},
20954,30948,NKX2-1,DUSP6,HGNC,11825,HGNC,3072,,,Activation,1,4031660564892138,1.0,{'reach': 1},
20955,30949,NKX2-1,KISS1,HGNC,11825,HGNC,6341,,,IncreaseAmount,1,29061762276585914,1.0,{'reach': 1},
20956,30950,NKX2-1,KRAS,HGNC,11825,HGNC,6407,,,Inhibition,1,-666120387730692,1.0,{'reach': 1},
